index,Date,product_group,dispatches_SellIn,orders_SellIn,SellOut,promo,hyp_promo,type_promo_1,type_promo_2,sin_dayofyear,cos_dayofyear,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
682,2017-01-01,Product_04,3636,4155,4464,5.2,0.0,0.0,0.0,0.017213356155834685,0.9998518392091162,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
688,2017-01-01,Product_11,204,204,306,0.2,0.0,0.0,0.0,0.017213356155834685,0.9998518392091162,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
693,2017-01-01,Product_17,1054,1054,474,0.5,0.0,0.0,0.0,0.017213356155834685,0.9998518392091162,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
704,2017-01-01,Product_32,131,131,519,1.8,0.0,0.0,0.0,0.017213356155834685,0.9998518392091162,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
715,2017-01-08,Product_04,3780,3781,4306,0.8,0.0,0.0,0.0,0.13727877211326478,0.9905324521322229,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
721,2017-01-08,Product_11,5,5,272,0.2,0.0,0.0,0.0,0.13727877211326478,0.9905324521322229,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
726,2017-01-08,Product_17,290,290,859,22.1,97.10982658959536,1.0,1.0,0.13727877211326478,0.9905324521322229,-0.1840282583488461,-0.00037265394395402294,-0.008281235190035804,-0.008281235190035804,-0.008281235190035804,-0.008281235190035804,-0.008281235190035804,-0.008281235190035804,-0.008281235190035804,-0.008281235190035804
737,2017-01-08,Product_32,629,629,472,0.5,0.0,0.0,0.0,0.13727877211326478,0.9905324521322229,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
748,2017-01-15,Product_04,4152,4152,4776,0.5,0.0,0.0,0.0,0.255353295116187,0.9668478136052775,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
754,2017-01-15,Product_11,0,0,298,0.1,0.0,0.0,0.0,0.255353295116187,0.9668478136052775,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
759,2017-01-15,Product_17,622,622,433,2.8000000000000003,0.0,0.0,0.0,0.255353295116187,0.9668478136052775,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
770,2017-01-15,Product_32,501,501,533,0.8,0.0,0.0,0.0,0.255353295116187,0.9668478136052775,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
781,2017-01-22,Product_04,5479,5479,4834,1.0,0.0,0.0,0.0,0.3697245428906731,0.9291414114031743,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
787,2017-01-22,Product_11,594,594,268,0.0,0.0,0.0,0.0,0.3697245428906731,0.9291414114031743,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
792,2017-01-22,Product_17,480,480,415,0.2,0.0,0.0,0.0,0.3697245428906731,0.9291414114031743,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
803,2017-01-22,Product_32,2112,2112,527,0.7000000000000001,0.0,0.0,0.0,0.3697245428906731,0.9291414114031743,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
814,2017-01-29,Product_04,6630,6630,4713,0.7000000000000001,0.0,0.0,0.0,0.47873384011578846,0.8779600847008882,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
820,2017-01-29,Product_11,222,222,275,0.0,0.0,0.0,0.0,0.47873384011578846,0.8779600847008882,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
825,2017-01-29,Product_17,570,570,387,0.6000000000000001,0.0,0.0,0.0,0.47873384011578846,0.8779600847008882,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
836,2017-01-29,Product_32,416,416,534,0.4,0.0,0.0,0.0,0.47873384011578846,0.8779600847008882,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
847,2017-02-05,Product_04,6194,6194,4417,0.6000000000000001,0.0,0.0,0.0,0.5808002734538009,0.8140460935082178,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
853,2017-02-05,Product_11,426,426,271,0.1,0.0,0.0,0.0,0.5808002734538009,0.8140460935082178,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
858,2017-02-05,Product_17,797,797,431,0.7000000000000001,0.0,0.0,0.0,0.5808002734538009,0.8140460935082178,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
869,2017-02-05,Product_32,432,432,488,1.8,0.0,0.0,0.0,0.5808002734538009,0.8140460935082178,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
880,2017-02-12,Product_04,7711,7712,4519,0.9,0.0,0.0,0.0,0.6744436188329455,0.7383263540031065,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
886,2017-02-12,Product_11,604,604,279,0.1,0.0,0.0,0.0,0.6744436188329455,0.7383263540031065,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
891,2017-02-12,Product_17,957,957,413,0.4,0.0,0.0,0.0,0.6744436188329455,0.7383263540031065,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
902,2017-02-12,Product_32,1020,1020,1688,69.3,91.32947976878611,1.0,1.0,0.6744436188329455,0.7383263540031065,-0.32656551399255246,-0.0022091405880744603,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404
913,2017-02-19,Product_04,14552,14552,4546,1.7000000000000002,0.0,0.0,0.0,0.7583058084785624,0.6518989958787126,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
919,2017-02-19,Product_11,363,363,270,0.1,0.0,0.0,0.0,0.7583058084785624,0.6518989958787126,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
924,2017-02-19,Product_17,1041,1041,404,0.1,0.0,0.0,0.0,0.7583058084785624,0.6518989958787126,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
936,2017-02-19,Product_32,1527,1527,502,37.5,0.0,0.0,0.0,0.7583058084785624,0.6518989958787126,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
947,2017-02-26,Product_04,4348,4348,4605,7.4,0.0,0.0,0.0,0.8311706263658079,0.5560174366570446,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
953,2017-02-26,Product_11,364,364,260,0.2,0.0,0.0,0.0,0.8311706263658079,0.5560174366570446,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
959,2017-02-26,Product_17,843,843,365,0.2,0.0,0.0,0.0,0.8311706263658079,0.5560174366570446,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
971,2017-02-26,Product_32,1869,1869,489,36.6,0.0,0.0,0.0,0.8311706263658079,0.5560174366570446,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
982,2017-03-05,Product_04,4677,4677,10638,92.4,96.53179190751445,0.0,1.0,0.8919813464595485,0.45207220393230435,-1.6814272061988844,-0.2859029004819184,-0.6933432881347231,-0.6933432881347231,-0.6933432881347231,-0.6933432881347231,-0.6933432881347231,-0.6933432881347231,-0.6933432881347231,-0.6933432881347231
988,2017-03-05,Product_11,226,226,276,0.2,0.0,0.0,0.0,0.8919813464595485,0.45207220393230435,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
994,2017-03-05,Product_17,264,264,927,21.9,96.53179190751445,0.0,1.0,0.8919813464595485,0.45207220393230435,-0.18349254642014967,-0.00037156913684427184,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098
1006,2017-03-05,Product_32,1003,1003,541,38.8,0.0,0.0,0.0,0.8919813464595485,0.45207220393230435,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
1017,2017-03-12,Product_04,1937,2075,4102,2.0,0.0,0.0,0.0,0.9398560579418954,0.3415707691678556,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
1023,2017-03-12,Product_11,403,403,268,0.2,0.0,0.0,0.0,0.9398560579418954,0.3415707691678556,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
1029,2017-03-12,Product_17,794,794,356,0.1,0.0,0.0,0.0,0.9398560579418954,0.3415707691678556,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
1041,2017-03-12,Product_32,276,276,549,42.8,0.0,0.0,0.0,0.9398560579418954,0.3415707691678556,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
1052,2017-03-19,Product_04,2590,2590,4320,1.7000000000000002,0.0,0.0,0.0,0.9741004551724205,0.22611568550828828,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
1058,2017-03-19,Product_11,365,365,281,0.1,0.0,0.0,0.0,0.9741004551724205,0.22611568550828828,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
1064,2017-03-19,Product_17,867,867,388,0.0,0.0,0.0,0.0,0.9741004551724205,0.22611568550828828,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
1076,2017-03-19,Product_32,1725,1725,1579,68.8,91.90751445086704,1.0,1.0,0.9741004551724205,0.22611568550828828,-0.3275446594900584,-0.00221576428214958,-0.026939965800032446,-0.026939965800032446,-0.026939965800032446,-0.026939965800032446,-0.026939965800032446,-0.026939965800032446,-0.026939965800032446,-0.026939965800032446
1087,2017-03-26,Product_04,3646,3646,4294,3.2,0.0,0.0,0.0,0.994217906893952,0.10738134666416309,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
1093,2017-03-26,Product_11,434,434,258,0.2,0.0,0.0,0.0,0.994217906893952,0.10738134666416309,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
1099,2017-03-26,Product_17,703,703,395,0.1,0.0,0.0,0.0,0.994217906893952,0.10738134666416309,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
1111,2017-03-26,Product_32,393,393,520,35.5,0.0,0.0,0.0,0.994217906893952,0.10738134666416309,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
1122,2017-04-02,Product_04,6613,6613,4486,0.9,0.0,0.0,0.0,0.9999166586547379,-0.01291029607500882,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
1128,2017-04-02,Product_11,768,768,282,0.1,0.0,0.0,0.0,0.9999166586547379,-0.01291029607500882,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
1134,2017-04-02,Product_17,699,699,469,0.2,0.0,0.0,0.0,0.9999166586547379,-0.01291029607500882,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
1146,2017-04-02,Product_32,761,761,610,37.8,0.0,0.0,0.0,0.9999166586547379,-0.01291029607500882,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
1157,2017-04-09,Product_04,4139,4139,4480,1.1,0.0,0.0,0.0,0.9911140639934547,-0.1330147065341959,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
1163,2017-04-09,Product_11,244,244,275,0.4,0.0,0.0,0.0,0.9911140639934547,-0.1330147065341959,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
1169,2017-04-09,Product_17,104,104,889,22.0,96.53179190751445,1.0,1.0,0.9911140639934547,-0.1330147065341959,-0.18349254642014967,-0.00037156913684427184,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098,-0.0082571282593098
